"Sample","Mutation_count_in_fitting","Tail","Tail_power","Tail_pareto_shape","Tail_pareto_scale","Tail_mutcount_observed","Cluster_count","Cluster_mutcount_observed_1","Cluster_frequency_1","Cluster_beta_a_1","Cluster_beta_b_1","Cluster_mutcount_observed_2","Cluster_frequency_2","Cluster_beta_a_2","Cluster_beta_b_2","Cluster_mutcount_observed_3","Cluster_frequency_3","Cluster_beta_a_3","Cluster_beta_b_3"
"de99a4de-e916-4572-ac9e-73e341827229",3911,FALSE,NA,NA,NA,0,2,992,0.17397433430034,6.79285816872686,32.2523159142505,2919,0.432519245809949,16.1771528614589,21.2250044255887,NA,NA,NA,NA
"deb0de92-a46b-4e71-814c-2f6c5e97dbcd",3065,FALSE,NA,NA,NA,0,1,3065,0.12299503896351,7.91895072238876,56.4653593207026,NA,NA,NA,NA,NA,NA,NA,NA
"deb9fbb6-656b-41ce-8299-554efc2379bd",402933,TRUE,1.28605684683256,0.28605684683256,0.0065359467124183,8735,1,394198,0.46002147859755,36.1842396545122,42.473478165155,NA,NA,NA,NA,NA,NA,NA,NA
"decfb419-63b3-47b0-9dfc-baae180566a0",4469,TRUE,1.53524567539505,0.535245675395055,0.0113636353636364,267,1,4202,0.212526951839198,15.1822522615993,56.2545802446444,NA,NA,NA,NA,NA,NA,NA,NA
"ded2689b-8e37-480c-b37c-acc538e54ddf",4308,FALSE,NA,NA,NA,0,2,789,0.195880386774854,1.19980186978031,4.92537426211781,3519,0.424621062043925,24.685961728103,33.4504896511019,NA,NA,NA,NA
"ded8b673-53df-4038-a375-7cd0fd2a1b9f",10502,TRUE,1.47044438081959,0.470444380819585,0.0134228177919463,207,1,10295,0.347377150487375,18.5179440802524,34.7899492405129,NA,NA,NA,NA,NA,NA,NA,NA
"def5526a-774a-4704-bb24-10c4e713649a",1041,TRUE,1.94403455495329,0.944034554953292,0.0583333323333333,145,1,896,0.475697003101923,14.7023999041897,16.2046686884614,NA,NA,NA,NA,NA,NA,NA,NA
"df2d41c4-7e79-4a46-aa4a-2a11c051ac40",14419,FALSE,NA,NA,NA,0,2,7840,0.332166069552908,10.5448885585517,21.2009444000795,6579,0.0873729540559576,5.72662409408516,59.8156727866815,NA,NA,NA,NA
"df6b025e-ccb7-4f1a-ba22-1dcf76e6554c",111,TRUE,2.26020639828492,1.26020639828492,0.0588235284117647,33,1,78,0.382085364218229,12.2650033857846,19.8351620075682,NA,NA,NA,NA,NA,NA,NA,NA
"df814571-57f1-4e55-bc1a-c892c568c4ba",3592,FALSE,NA,NA,NA,0,1,3592,0.184717704286993,7.65694601077622,33.7952041246529,NA,NA,NA,NA,NA,NA,NA,NA
"df9f8c80-c622-11e3-bf01-24c6515278c0",1367,FALSE,NA,NA,NA,0,1,1367,0.134495253726025,8.12755009026485,52.3024640931438,NA,NA,NA,NA,NA,NA,NA,NA
"dfde4013-9062-42f5-a42b-626ef8334a41",19757,FALSE,NA,NA,NA,0,1,19757,0.14474174369474,4.96268507495254,29.323796131318,NA,NA,NA,NA,NA,NA,NA,NA
"e053d377-e4f2-4aee-af7d-e61605e0f4f5",7434,FALSE,NA,NA,NA,0,1,7434,0.215678646122864,7.83537221707925,28.4935474879144,NA,NA,NA,NA,NA,NA,NA,NA
"e07affb1-b6b2-40a4-9c54-0e72f5ea5045",1442,TRUE,1.61448966563335,0.614489665633347,0.0208333323333333,104,1,1338,0.42381691466876,13.8672329133055,18.8526336926407,NA,NA,NA,NA,NA,NA,NA,NA
"e0aa815f-668a-4de9-bb32-3f215bb7f843",6132,FALSE,NA,NA,NA,0,2,879,0.172883579914571,1.90262641992081,9.10262012148568,5253,0.32883282257249,23.4627072051749,47.88876866522,NA,NA,NA,NA
"e127e9e4-c622-11e3-bf01-24c6515278c0",12158,TRUE,1.71368278290389,0.71368278290389,0.032258063516129,282,1,11876,0.366838777515517,9.60481420622221,16.5778436667338,NA,NA,NA,NA,NA,NA,NA,NA
"e1f0c565-6ed3-4e42-bc3e-c7b0003e837a",2390,FALSE,NA,NA,NA,0,2,397,0.149758501659919,7.38137122158654,41.9071241878334,1993,0.458842874010631,10.0995525659364,11.9113647610752,NA,NA,NA,NA
"e23462f2-cb86-4a3e-8521-221f4bec247c",1432,TRUE,2.26894605776254,1.26894605776254,0.079999999,147,1,1285,0.467378426179684,11.3706757590992,12.9579520127093,NA,NA,NA,NA,NA,NA,NA,NA
"e23c591e-c622-11e3-bf01-24c6515278c0",8126,FALSE,NA,NA,NA,0,1,8126,0.245199505779858,7.74023661090312,23.8268605016513,NA,NA,NA,NA,NA,NA,NA,NA
"e2b09705-c5c8-48ee-a90e-19648a7bf2cb",8190,FALSE,NA,NA,NA,0,1,8190,0.30825782438803,7.05455076173408,15.8306777827129,NA,NA,NA,NA,NA,NA,NA,NA
"e2b2357c-da6f-4ca3-9c07-a22f0423e8fe",99154,FALSE,NA,NA,NA,0,2,97439,0.461577458294026,16.9627967863311,19.7868244993898,1715,0.367307163532732,1.80739884327216,3.11327524837565,NA,NA,NA,NA
"e2e6a409-b64d-463c-ac3b-e7987a3124f0",11520,FALSE,NA,NA,NA,0,1,11520,0.231764040153612,7.94523696409174,26.3363407941562,NA,NA,NA,NA,NA,NA,NA,NA
"e2fa7251-507e-4d76-95a3-a228adc3885a",6881,FALSE,NA,NA,NA,0,1,6881,0.269577489412593,6.94858333367215,18.8272459049377,NA,NA,NA,NA,NA,NA,NA,NA
"e34bcc5e-c622-11e3-bf01-24c6515278c0",9412,TRUE,1.55020459415253,0.550204594152526,0.0185185175185185,299,1,9113,0.341537796526406,9.40762018691056,18.1372673265369,NA,NA,NA,NA,NA,NA,NA,NA
"e3eb5217-50e4-49e2-a6fa-f847d091f3c9",1782,FALSE,NA,NA,NA,0,2,965,0.419639574754795,27.4829245394049,38.0088121621771,817,0.136086765436117,2.91198498817918,18.4860178142766,NA,NA,NA,NA
"e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db",15241,FALSE,NA,NA,NA,0,1,15241,0.0800474128515388,2.40236838083329,27.6094495562296,NA,NA,NA,NA,NA,NA,NA,NA
"e4c8c7f0-5bac-4d59-91c4-c98207150548",7329,FALSE,NA,NA,NA,0,1,7329,0.250799628401648,4.50021109311914,13.4432409039954,NA,NA,NA,NA,NA,NA,NA,NA
"e4fd1b3e-c622-11e3-bf01-24c6515278c0",3032,FALSE,NA,NA,NA,0,1,3032,0.232603330446534,4.33212439620911,14.2923913744492,NA,NA,NA,NA,NA,NA,NA,NA
"e541b5b9-546d-47bc-acd6-4006ce0eec1d",3733,FALSE,NA,NA,NA,0,2,962,0.158785677900986,1.96624286153713,10.4167559550389,2771,0.305166949329914,22.7000145231957,51.6855458169408,NA,NA,NA,NA
"e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a",135,TRUE,3.0494839644465,2.0494839644465,0.0652173903043478,48,1,87,0.352860866589446,9.53189312165509,17.4812840940135,NA,NA,NA,NA,NA,NA,NA,NA
"e6168db0-d12f-4218-8ab9-bd704201cb2b",21518,TRUE,1.54717676068782,0.547176760687817,0.0227272717272727,353,1,21165,0.38807975010305,12.660813964405,19.9634442223287,NA,NA,NA,NA,NA,NA,NA,NA
"e63fac5a-cc48-4ab4-b69d-3f0be6ad684d",507,FALSE,NA,NA,NA,0,1,507,0.295768149755725,4.435688651118,10.5614929412253,NA,NA,NA,NA,NA,NA,NA,NA
"e64e9f76-c622-11e3-bf01-24c6515278c0",5705,FALSE,NA,NA,NA,0,1,5705,0.325967785314289,9.7059755043284,20.0698978844182,NA,NA,NA,NA,NA,NA,NA,NA
"e6772001-dffc-4fb4-86e9-6c395edd176d",1434,FALSE,NA,NA,NA,0,1,1434,0.180585497161394,3.4995289182721,15.8792638047364,NA,NA,NA,NA,NA,NA,NA,NA
"e68bc7b4-b6b1-4807-b52c-7c7a19cdc373",314,FALSE,NA,NA,NA,0,2,142,0.277082857967282,6.29323026965371,16.4192186917209,172,0.123420971369106,16.3233014080322,115.933812005986,NA,NA,NA,NA
"e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3",2852,FALSE,NA,NA,NA,0,1,2852,0.149604417232135,6.63815853167704,37.7332487736091,NA,NA,NA,NA,NA,NA,NA,NA
"e7048a93-a1ed-4cdc-a1ab-fa507408ca77",2360,TRUE,1.43712820368649,0.437128203686492,0.00934579339252336,191,1,2169,0.322014403738629,15.9384001256415,33.5575228535626,NA,NA,NA,NA,NA,NA,NA,NA
"e75fbf08-c622-11e3-bf01-24c6515278c0",7463,TRUE,1.53039937234086,0.530399372340858,0.0217391294347826,304,1,7159,0.431207032160844,11.6381404687467,15.3515410548273,NA,NA,NA,NA,NA,NA,NA,NA
"e7603fc8-9b73-4c17-86f9-46ca1bceeb1d",3830,FALSE,NA,NA,NA,0,2,3395,0.302154548069018,11.3863222654605,26.2974469785478,435,0.109904510612677,7.92135377351295,64.1535204000247,NA,NA,NA,NA
"e76128b3-8629-4ffd-b02a-e3f0aae8b1a9",2176,TRUE,1.66843883106103,0.668438831061033,0.0344827576206897,125,1,2051,0.465369617856541,10.9477734844975,12.5771260027577,NA,NA,NA,NA,NA,NA,NA,NA
"e84debc4-b47d-48ed-a0d0-2859f0ebf987",4356,FALSE,NA,NA,NA,0,1,4356,0.210082531155832,5.04423374676835,18.9664906053041,NA,NA,NA,NA,NA,NA,NA,NA
"e88397a6-c622-11e3-bf01-24c6515278c0",4764,FALSE,NA,NA,NA,0,1,4764,0.127506772029801,9.44365670769945,64.6203052087097,NA,NA,NA,NA,NA,NA,NA,NA
"e98e4e23-a139-4fff-b017-35f3f976eddd",3594,FALSE,NA,NA,NA,0,1,3594,0.254342879770591,6.33592043686404,18.5750204260327,NA,NA,NA,NA,NA,NA,NA,NA
"e99ccc0c-c622-11e3-bf01-24c6515278c0",17844,TRUE,1.55701178667568,0.557011786675682,0.0188679235283019,729,1,17115,0.348767698157136,8.32320529022093,15.5414052634518,NA,NA,NA,NA,NA,NA,NA,NA
"e9d607e8-41c3-4210-870b-a9ab9b1d1c8c",1515,TRUE,1.75659988447576,0.756599884475759,0.0131578937368421,51,2,733,0.39136353430902,6.07466237075528,9.44712706085469,731,0.124952099105521,8.06387591970266,56.4718619944944,NA,NA,NA,NA
"ea121956-77f5-4da3-ab15-0b825469eafe",584,TRUE,1.58388021796896,0.58388021796896,0.0263157884736842,103,1,481,0.452326420872463,11.4706906570228,13.8886297976562,NA,NA,NA,NA,NA,NA,NA,NA
"ea351a5c-2982-4499-b631-c003deff7d33",333,FALSE,NA,NA,NA,0,1,333,0.191023103441217,3.98107206029543,16.8597162452956,NA,NA,NA,NA,NA,NA,NA,NA
"ea4a5ca7-86f9-47c7-81be-0c2c669a999f",1471,TRUE,1.75926643081714,0.759266430817144,0.0454545444545455,158,1,1313,0.470568426072621,10.3692113328447,11.6662903249832,NA,NA,NA,NA,NA,NA,NA,NA
"ea7d37ca-0dac-4ae6-ad03-97c6df3d116d",481,FALSE,NA,NA,NA,0,2,180,0.319299849709998,9.78638097638812,20.8631197523987,301,0.122072230024928,12.6849366176997,91.2284318454577,NA,NA,NA,NA
"ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93",94,TRUE,3.19906114663031,2.19906114663031,0.0769230759230769,20,1,74,0.302239557216398,5.584683916868,12.8929897811168,NA,NA,NA,NA,NA,NA,NA,NA
"eb1531b0-8af1-4b2b-9192-644cb47101fc",12062,TRUE,1.43838365006824,0.438383650068242,0.0147058813529412,369,1,11693,0.336058216429647,17.9923572785247,35.5470486901175,NA,NA,NA,NA,NA,NA,NA,NA
"eb1792ee-6946-4e0d-bdd1-c924328dba5d",3218,FALSE,NA,NA,NA,0,2,481,0.134414932824503,7.65831284193947,49.3168511596557,2737,0.386916096730092,9.15213036492205,14.5019136055113,NA,NA,NA,NA
"eb18e71d-2a27-4eae-aa27-4b2c0716d2ba",4198,FALSE,NA,NA,NA,0,1,4198,0.12090030409538,7.8588336349245,57.1437624604875,NA,NA,NA,NA,NA,NA,NA,NA
"eb588266-c622-11e3-bf01-24c6515278c0",13239,FALSE,NA,NA,NA,0,1,13239,0.375251027223315,7.48611866053133,12.4635100344923,NA,NA,NA,NA,NA,NA,NA,NA
"eba6d269-27f8-4e50-b59a-5d639bdd5cff",2558,FALSE,NA,NA,NA,0,2,1583,0.394393802805203,6.07119345570703,9.32254096031187,975,0.136343043770621,10.1595960066914,64.3553607210133,NA,NA,NA,NA
"ebc1a26b-9582-4756-acd5-b02d1152319d",3641,FALSE,NA,NA,NA,0,2,1419,0.158881448822391,5.26521214244506,27.8740384212308,2222,0.452110220338896,13.7767652635334,16.6953732632323,NA,NA,NA,NA
"ebe0ed67-2d3f-45cd-8f9b-4912595b16a0",9824,TRUE,1.66545473828518,0.665454738285176,0.0303030293030303,402,1,9422,0.371452808891985,9.76261344489498,16.5196307896179,NA,NA,NA,NA,NA,NA,NA,NA
"ebe80d6c-7513-4f5e-9919-669b6d1fa68c",3576,TRUE,1.84961268885733,0.849612688857333,0.0294117637058824,70,1,3506,0.257399428702417,9.49471893799723,27.3923828938184,NA,NA,NA,NA,NA,NA,NA,NA
"ec23a354-e339-4466-9a1b-8e886ef627e6",15456,TRUE,1.48499732834369,0.484997328343693,0.015624999,1047,1,14409,0.378907365378225,15.3781262632106,25.207324610409,NA,NA,NA,NA,NA,NA,NA,NA
"ec5e2990-c622-11e3-bf01-24c6515278c0",7086,FALSE,NA,NA,NA,0,1,7086,0.185859290145033,7.34083118382005,32.1558825833084,NA,NA,NA,NA,NA,NA,NA,NA
"ec646623-6d33-4fbd-888e-89f55d82eb11",5932,FALSE,NA,NA,NA,0,2,5055,0.227714615618873,14.7978822318103,50.1864499841666,877,0.081720071958563,7.35062618025398,82.598219973249,NA,NA,NA,NA
"ed1f5a41-921f-469a-bc04-306a5435e067",702,FALSE,NA,NA,NA,0,2,161,0.108506346277611,13.2314756320555,108.71047602304,541,0.390251796294231,6.48980678101258,10.1399867078035,NA,NA,NA,NA
"ed46bb2e-97e3-4914-a086-de80e00d6ee8",307,FALSE,NA,NA,NA,0,1,307,0.374781268919555,2.83797549537394,4.73437598194362,NA,NA,NA,NA,NA,NA,NA,NA
"ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57",1516,FALSE,NA,NA,NA,0,2,814,0.0867824993689559,7.31880111987365,77.0161877672032,702,0.4013218025445,14.815887487872,22.1018363784489,NA,NA,NA,NA
"ed52e836-c622-11e3-bf01-24c6515278c0",3943,FALSE,NA,NA,NA,0,1,3943,0.126495751594157,8.45760085067351,58.4031493649422,NA,NA,NA,NA,NA,NA,NA,NA
"ed7be9ae-e603-4731-8d91-a8285abaee33",2996,FALSE,NA,NA,NA,0,2,1632,0.340795532291985,17.3963114708393,33.6498725968983,1364,0.126306486195099,3.84963260445071,26.6288702849765,NA,NA,NA,NA
"eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9",5218,FALSE,NA,NA,NA,0,1,5218,0.186383959896757,3.75123117517317,16.3751315078124,NA,NA,NA,NA,NA,NA,NA,NA
"edc070db-b768-478f-ae75-4c4012bdc3fe",1445,FALSE,NA,NA,NA,0,2,396,0.446326425383127,11.5849177269832,14.3712369350194,1049,0.157108474138012,6.657439594532,35.717356743212,NA,NA,NA,NA
"edeea137-080d-42d3-a0ce-5cfe0d4a68e7",1366,FALSE,NA,NA,NA,0,1,1366,0.156547775630784,8.15213844176265,43.9223059820877,NA,NA,NA,NA,NA,NA,NA,NA
"ee368301-b2f7-428f-9330-67c054c1a09d",284,FALSE,NA,NA,NA,0,2,190,0.395976180421468,12.0173973214631,18.3313911048308,94,0.116692975934405,4.51546226077419,34.1797738887641,NA,NA,NA,NA
"ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd",2664,FALSE,NA,NA,NA,0,2,2367,0.240121834347528,11.0435124909078,34.9477757270746,297,0.0765456750562059,9.58101709674959,115.586304110026,NA,NA,NA,NA
"ee7b8074-c622-11e3-bf01-24c6515278c0",6997,FALSE,NA,NA,NA,0,1,6997,0.211869384629083,7.42393435268012,27.616212507977,NA,NA,NA,NA,NA,NA,NA,NA
"eeddf701-93f9-4f10-85cb-9dce1760bae8",15762,TRUE,1.47756282319443,0.477562823194428,0.0188679235283019,365,1,15397,0.471672105007464,32.4234125386484,36.3180122656344,NA,NA,NA,NA,NA,NA,NA,NA
"ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717",4357,FALSE,NA,NA,NA,0,2,3387,0.213578395649355,16.3303888601777,60.130476062641,970,0.0681135659324842,11.3801877378397,155.696481675123,NA,NA,NA,NA
"ef3b454c-b2cf-4f68-a2ab-733620b6714e",1484,TRUE,2.05791371059495,1.05791371059495,0.0547945195479452,204,1,1280,0.448018515475392,12.5714419799829,15.488652738744,NA,NA,NA,NA,NA,NA,NA,NA
"ef76231d-5a21-4bbd-9847-c01be6fe8916",129,FALSE,NA,NA,NA,0,2,40,0.107323532305994,8.6886002477158,72.2684840098486,89,0.34686303193198,7.95864946148658,14.985996490427,NA,NA,NA,NA
"efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643",4807,TRUE,1.52365418172995,0.523654181729946,0.015624999,433,1,4374,0.306253739462905,11.7894494164633,26.7062418921201,NA,NA,NA,NA,NA,NA,NA,NA
"efbec43c-0c16-4006-abe8-c3ec2ec42c05",5338,TRUE,1.66101090433883,0.661010904338826,0.0217391294347826,108,1,5230,0.279211722355252,9.21119163422583,23.7787973122485,NA,NA,NA,NA,NA,NA,NA,NA
"efc39172-083c-4297-b922-3f58df781332",4555,TRUE,1.56015837214185,0.560158372141847,0.0208333323333333,394,1,4161,0.372148355297604,13.2127771284518,22.2912817780712,NA,NA,NA,NA,NA,NA,NA,NA
"efec3225-de07-4559-9a90-95223495cc61",3560,TRUE,1.56707218094925,0.567072180949253,0.0204081622653061,128,1,3432,0.379392526241183,14.6454038851702,23.956842791297,NA,NA,NA,NA,NA,NA,NA,NA
"effb868c-f905-41a0-ace1-b5e508732534",5090,TRUE,1.56994551146734,0.569945511467342,0.0181818171818182,312,1,4778,0.294444875818066,16.5375439247693,39.6276173089675,NA,NA,NA,NA,NA,NA,NA,NA
"f047cb85-8f88-45d5-83c3-0416c9f3fff7",5069,TRUE,1.6499600043603,0.649960004360295,0.019999999,197,1,4872,0.322807268315688,8.14517443944336,17.0871398202152,NA,NA,NA,NA,NA,NA,NA,NA
"f04aecf0-eb12-4ab9-928e-7bcf201b0b40",4143,TRUE,1.77686557180536,0.776865571805361,0.0379310334827586,80,1,4063,0.377151050370222,11.3309915000793,18.7126514619554,NA,NA,NA,NA,NA,NA,NA,NA
"f075dcdb-4b6a-4186-bfc5-c1787c4a14ac",13892,FALSE,NA,NA,NA,0,1,13892,0.372697714607487,3.68675649621069,6.20532588506568,NA,NA,NA,NA,NA,NA,NA,NA
"f0b46dcd-ce45-4405-8744-8f8b35606b75",128,FALSE,NA,NA,NA,0,2,73,0.10813201579787,15.9197726192968,131.305565795327,55,0.27280688027114,11.0513257441842,29.4583774319249,NA,NA,NA,NA
"f0f2030e-17fd-4dd9-9104-899e59d72ed8",419,TRUE,1.77008183214609,0.770081832146092,0.0285714275714286,42,1,377,0.0771313414005865,11.4635758925791,137.160520154737,NA,NA,NA,NA,NA,NA,NA,NA
"f1534b2a-5350-442c-bb9d-8c7142668d31",3232,FALSE,NA,NA,NA,0,2,912,0.365024018541916,15.292499411933,26.6020024156966,2320,0.107552657088875,3.93216332819787,32.6281917074621,NA,NA,NA,NA
"f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb",2627,TRUE,1.5702261738157,0.570226173815697,0.0116279059767442,87,1,2540,0.168610824148378,12.8058418348258,63.1432670050468,NA,NA,NA,NA,NA,NA,NA,NA
"f1fdacf3-2bb5-400c-895d-ec7f472fa0d4",2308,TRUE,1.61014458388005,0.610144583880047,0.0310880819015544,149,1,2159,0.462774520366323,10.3004608890017,11.9575944612541,NA,NA,NA,NA,NA,NA,NA,NA
"f21832da-df8b-43d4-9bf4-34ad72b1bcd9",98,FALSE,NA,NA,NA,0,2,17,0.360071861037237,51.0948671361234,90.8069937561372,81,0.111739156422119,6.0826921606675,48.3538398074889,NA,NA,NA,NA
"f24688a9-7952-49d8-ba80-2bbad472379c",65273,FALSE,NA,NA,NA,0,2,1459,0.389078487114024,2.24238348383824,3.52093563583615,63814,0.481329247990495,20.2846999418337,21.8583861609129,NA,NA,NA,NA
"f266899a-1dab-4226-a965-bc1327c64080",1890,TRUE,1.75035786695693,0.750357866956928,0.0454545444545455,74,1,1816,0.457571035915072,10.1977817439605,12.0889911143051,NA,NA,NA,NA,NA,NA,NA,NA
"f269134a-e3d5-4020-bcf5-01fb42f914b2",1498,TRUE,1.5599834883233,0.559983488323297,0.0142857132857143,137,1,1361,0.279888355026189,8.63140056734163,22.2073264191169,NA,NA,NA,NA,NA,NA,NA,NA
"f283ed80-8302-4f26-99ed-ea20d101289d",3422,FALSE,NA,NA,NA,0,1,3422,0.132275534348467,7.30902658007029,47.9470464047901,NA,NA,NA,NA,NA,NA,NA,NA
"f2c08ac1-4755-4c36-a11d-338d8df9fa0d",2619,TRUE,2.00311604594973,1.00311604594973,0.0434782598695652,73,1,2546,0.332673797096548,11.3346128105375,22.7366392972682,NA,NA,NA,NA,NA,NA,NA,NA
"f2d18ad2-2f18-4c1d-8b35-46f999a82f30",211,FALSE,NA,NA,NA,0,2,102,0.104395345535358,11.2994381122469,96.9375532430794,109,0.382023920191576,5.69108155503399,9.20610486245537,NA,NA,NA,NA
"f2e639cc-c30c-459f-8afc-7ace7d0209c5",8079,TRUE,1.5259090847222,0.525909084722204,0.0131578937368421,420,1,7659,0.25985100755066,9.66139000279439,27.5191085215796,NA,NA,NA,NA,NA,NA,NA,NA
"f3720205-dc76-4101-8a56-72043fc896b5",48,FALSE,NA,NA,NA,0,1,48,0.100888069445614,1.83995889183168,16.3976672411924,NA,NA,NA,NA,NA,NA,NA,NA
"f37971bd-ec65-4840-8d4f-678692cee695",3874,FALSE,NA,NA,NA,0,1,3874,0.205059044652693,5.78209255435539,22.4151155431878,NA,NA,NA,NA,NA,NA,NA,NA
"f393baf9-2710-9203-e040-11ac0d484504",2674,FALSE,NA,NA,NA,0,1,2674,0.229866254224821,6.60655282517494,22.1343027973881,NA,NA,NA,NA,NA,NA,NA,NA
"f393bafd-1baa-e5f4-e040-11ac0d48450b",4647,TRUE,1.46643090854574,0.466430908545744,0.0131578937368421,308,1,4339,0.357262038124725,9.5387227026492,17.1607910568259,NA,NA,NA,NA,NA,NA,NA,NA
"f393bafe-c99f-3725-e040-11ac0d484514",3153,FALSE,NA,NA,NA,0,1,3153,0.183163650989176,6.13722297543774,27.3695505699335,NA,NA,NA,NA,NA,NA,NA,NA
"f393bb01-6ed7-9533-e040-11ac0d484521",3571,FALSE,NA,NA,NA,0,1,3571,0.215013692454362,4.84615552500146,17.6926673270831,NA,NA,NA,NA,NA,NA,NA,NA
"f393bb05-c737-4cc3-e040-11ac0d48452a",1530,FALSE,NA,NA,NA,0,1,1530,0.265316464770999,5.30392638002129,14.6870168303793,NA,NA,NA,NA,NA,NA,NA,NA
"f393bb0a-df7d-645c-e040-11ac0d484550",5064,FALSE,NA,NA,NA,0,1,5064,0.25197289586278,7.24489936544785,21.5077938186369,NA,NA,NA,NA,NA,NA,NA,NA
"f393cfd8-ddbb-a0e1-e040-11ac0d48516b",1728,FALSE,NA,NA,NA,0,1,1728,0.219091000134052,3.89219276292376,13.8729950382287,NA,NA,NA,NA,NA,NA,NA,NA
"f4025b40-a249-487f-8e93-7a140bcf57c1",6134,FALSE,NA,NA,NA,0,1,6134,0.292822430852147,8.1112163349359,19.5889031925584,NA,NA,NA,NA,NA,NA,NA,NA
"f4798483-9e32-4e6a-8bb5-6f45af2a8ac5",383,FALSE,NA,NA,NA,0,1,383,0.23343050088996,2.53076080387681,8.31084213244993,NA,NA,NA,NA,NA,NA,NA,NA
"f4ada7a2-c4ac-4f89-ada7-4645861002cb",9078,FALSE,NA,NA,NA,0,1,9078,0.275744822134373,4.64234433010144,12.1933093520525,NA,NA,NA,NA,NA,NA,NA,NA
"f4e673a9-5b85-46e7-bcac-2ce6e1026896",6286,FALSE,NA,NA,NA,0,1,6286,0.173053971333713,9.13808650019431,43.6667490650793,NA,NA,NA,NA,NA,NA,NA,NA
"f4e926fd-006e-4c85-b71c-1433c325acb0",4611,FALSE,NA,NA,NA,0,2,2257,0.279544715060367,9.4242121208172,24.2885057847317,2354,0.0865576653772574,8.96142981740639,94.5698955522005,NA,NA,NA,NA
"f4f48342-c622-11e3-bf01-24c6515278c0",6796,FALSE,NA,NA,NA,0,1,6796,0.239013430244878,6.55643041039694,20.874791356847,NA,NA,NA,NA,NA,NA,NA,NA
"f5378545-17d4-4a64-a57e-f6c91ef4cb3a",8043,TRUE,2.03296746737871,1.03296746737871,0.012499999,86,3,3023,0.290969010157687,16.9243459188053,41.2411126969881,59,0.27297765583076,1.77604373286735,4.73014347671313,4875,0.0862303674592109,5.80976774466486,61.5651944160035
"f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9",96,FALSE,NA,NA,NA,0,1,96,0.152879122157343,2.01354433284279,11.1572817710019,NA,NA,NA,NA,NA,NA,NA,NA
"f5c8f98a-c34a-49e8-a655-d8f29487b55c",2000,FALSE,NA,NA,NA,0,1,2000,0.409007051604317,5.03286139724213,7.27221103977549,NA,NA,NA,NA,NA,NA,NA,NA
"f60007b3-0603-4ad1-8b47-d2d4c4c621e4",4200,FALSE,NA,NA,NA,0,2,205,0.119138803316951,12.6620474122841,93.6177460702695,3995,0.330301627691309,11.3634464386728,23.0397943751835,NA,NA,NA,NA
"f601cf2f-081f-484d-ab0e-21a8ec8d3770",9269,FALSE,NA,NA,NA,0,1,9269,0.168579781734961,3.49113770541158,17.2179750332697,NA,NA,NA,NA,NA,NA,NA,NA
"f6189828-eeaa-4d21-b163-53bf3d47a640",7887,TRUE,1.56110870068538,0.561108700685378,0.0192307682307692,1011,1,6876,0.360622111849738,12.412317421802,22.0068626948457,NA,NA,NA,NA,NA,NA,NA,NA
"f61e794e-c622-11e3-bf01-24c6515278c0",10083,TRUE,1.49264546222174,0.492645462221735,0.0136986291369863,309,1,9774,0.305216675794369,9.69980874213206,22.0802659110203,NA,NA,NA,NA,NA,NA,NA,NA
"f640d377-98e9-41d3-8761-61eb33072c65",7250,FALSE,NA,NA,NA,0,2,5796,0.0691051121397473,6.46755803793978,87.122595247114,1454,0.262718649565643,9.33610336523357,26.2004045327368,NA,NA,NA,NA
"f663ff15-c8d3-4bff-8bf9-bf8e983579e0",931,TRUE,2.09352005304297,1.09352005304297,0.0666666656666667,88,1,843,0.469581470338828,10.5090033805932,11.870506980006,NA,NA,NA,NA,NA,NA,NA,NA
"f6c811ff-f22e-490b-9b23-b527d20e6e6d",3856,FALSE,NA,NA,NA,0,1,3856,0.238385278858024,5.37444209759568,17.1707508075273,NA,NA,NA,NA,NA,NA,NA,NA
"f7702c0c-9636-4700-a8ae-7a58afd9fa71",6259,FALSE,NA,NA,NA,0,1,6259,0.208225679087771,3.97038200207748,15.0973046515167,NA,NA,NA,NA,NA,NA,NA,NA
"f7b847e5-0f5d-69b4-e040-11ac0c4845fe",1949,TRUE,1.70616496878913,0.706164968789125,0.0285714275714286,110,1,1839,0.395253069085126,14.8880654096073,22.7791067747049,NA,NA,NA,NA,NA,NA,NA,NA
"f7b84bac-f161-9eee-e040-11ac0c4847ed",3559,FALSE,NA,NA,NA,0,1,3559,0.14103430847264,7.10654277061502,43.2822090698187,NA,NA,NA,NA,NA,NA,NA,NA
